,user_id,movie_id,rating
1297,405,2918,1.5
1298,509,5952,5.0
1299,605,588,4.0
1300,547,6539,3.0
1301,608,2571,5.0
1302,243,5349,3.0
1303,262,5349,1.5
1304,461,50,4.0
1305,654,34,4.5
1306,544,4963,4.5
1307,664,231,4.0
1308,358,1089,3.0
1309,78,5952,5.0
1310,472,1682,4.0
1311,220,296,5.0
1312,509,608,4.5
1313,463,2628,1.0
1314,247,367,3.0
1315,165,648,3.5
1316,19,364,3.0
1317,457,367,2.5
1318,587,1136,4.0
1319,384,2959,4.0
1320,605,253,3.0
1321,212,1580,1.5
1322,130,2858,2.0
1323,427,2858,5.0
1324,130,1097,3.0
1325,608,293,3.0
1326,150,364,3.0
1327,111,2571,5.0
1328,306,858,4.0
1329,534,318,5.0
1330,608,10,3.0
1331,19,34,4.0
1332,624,1200,2.0
1333,577,110,4.5
1334,380,480,4.0
1335,78,3793,4.0
1336,607,1200,4.0
1337,176,2716,2.5
1338,23,2028,4.0
1339,615,2997,3.5
1340,514,293,4.0
1341,564,1682,3.0
1342,17,2571,5.0
1343,624,150,3.0
1344,518,2716,4.0
1345,212,364,4.5
1346,615,1214,4.5
1347,564,2959,5.0
1348,358,1580,3.0
1349,73,1196,5.0
1350,461,4226,4.5
1351,475,2762,3.5
1352,111,110,4.0
1353,130,1197,4.5
1354,481,4226,4.0
1355,78,1732,5.0
1356,195,1213,3.0
1357,353,4886,3.0
1358,56,2716,2.0
1359,407,1617,5.0
1360,56,47,4.0
1361,77,586,1.5
1362,213,6539,3.0
1363,105,1221,4.0
1364,423,4886,1.5
1365,580,2628,2.0
1366,213,2762,2.5
1367,346,780,3.0
1368,30,3578,4.0
1369,176,1580,2.5
1370,468,344,1.5
1371,430,3793,3.5
1372,665,595,5.0
1373,353,4993,2.0
1374,430,357,4.0
1375,598,590,4.0
1376,405,858,5.0
1377,150,1196,4.0
1378,313,253,4.0
1379,355,377,4.0
1380,355,589,4.0
1381,73,296,5.0
1382,355,3793,3.0
1383,130,1221,4.0
1384,654,32,5.0
1385,461,1214,5.0
1386,355,2997,4.0
1387,306,539,4.0
1388,547,58559,2.5
1389,472,2762,5.0
1390,463,1210,5.0
1391,306,924,4.0
1392,232,2628,4.0
1393,15,1,2.0
1394,242,318,5.0
1395,608,2762,4.0
1396,313,47,4.0
1397,561,2997,4.0
1398,607,3578,4.5
1399,243,10,3.5
1400,596,2762,4.5
1401,346,1214,3.5
1402,575,500,4.0
1403,73,3578,4.0
1404,247,316,4.0
1405,165,3578,3.5
1406,195,39,3.0
1407,388,593,4.0
1408,544,2858,4.0
1409,134,165,4.0
1410,195,1923,4.0
1411,585,1240,5.0
1412,187,3793,3.0
1413,624,2571,2.0
1414,306,586,3.0
1415,574,1196,4.0
1416,460,1198,5.0
1417,585,648,2.0
1418,607,500,2.5
1419,19,1213,5.0
1420,577,2918,5.0
1421,664,924,4.0
1422,130,318,3.5
1423,353,153,1.5
1424,457,1240,3.0
1425,165,231,4.0
1426,509,364,3.5
1427,285,377,3.0
1428,624,3114,5.0
1429,30,4306,5.0
1430,388,377,4.0
1431,382,39,2.0
1432,212,5952,5.0
1433,212,1923,2.0
1434,607,1704,5.0
1435,105,1193,4.0
1436,73,3793,2.5
1437,575,541,4.0
1438,509,858,5.0
1439,311,608,4.0
1440,380,50,5.0
1441,561,2396,3.5
1442,596,2571,4.5
1443,157,7153,3.5
1444,514,296,5.0
1445,150,588,3.5
1446,353,924,3.0
1447,509,2396,5.0
1448,561,2571,4.5
1449,294,5349,4.0
1450,17,1240,3.0
1451,73,2028,4.5
1452,187,1097,3.5
1453,268,648,3.5
1454,624,4993,4.0
1455,95,3793,5.0
1456,457,858,4.0
1457,509,597,2.0
1458,575,2716,5.0
1459,102,778,4.0
1460,355,50,3.5
1461,130,1732,4.0
1462,529,924,4.0
1463,472,50,4.0
1464,73,541,4.5
1465,212,1200,3.0
1466,212,597,3.5
1467,195,858,5.0
1468,665,1580,4.0
1469,596,260,3.0
1470,30,1580,4.0
1471,313,1682,3.5
1472,461,1073,4.0
1473,157,4973,4.0
1474,268,364,5.0
1475,664,1206,3.5
1476,23,5952,4.0
1477,17,858,5.0
1478,423,1206,5.0
1479,312,1291,2.0
1480,239,1265,4.0
1481,596,1240,3.5
1482,268,4973,3.5
1483,15,2571,5.0
1484,596,2858,5.0
1485,468,110,3.0
1486,353,1198,3.5
1487,48,1214,3.5
1488,384,500,3.0
1489,598,2762,4.0
1490,509,2716,3.0
1491,134,356,4.0
1492,128,4963,5.0
1493,585,1196,3.0
1494,105,4226,4.0
1495,165,2762,5.0
1496,48,2959,5.0
1497,468,50,3.0
1498,15,316,3.0
1499,387,2396,4.0
1500,111,3114,3.5
1501,73,1206,4.5
1502,607,231,3.0
1503,534,150,5.0
1504,654,480,4.5
1505,460,260,4.5
1506,561,3578,3.5
1507,111,260,4.0
1508,624,6539,3.5
1509,312,10,1.0
1510,505,318,3.5
1511,514,34,4.0
1512,285,1200,2.0
1513,380,1214,4.0
1514,431,8961,5.0
1515,313,150,3.5
1516,212,1240,3.5
1517,505,457,3.0
1518,111,1240,4.5
1519,102,2396,4.0
1520,380,4886,4.0
1521,88,364,4.0
1522,220,3578,3.0
1523,150,2762,4.5
1524,285,1097,4.0
1525,306,593,4.0
1526,665,2396,2.0
1527,294,1097,3.0
1528,607,318,5.0
1529,537,380,3.0
1530,624,1682,3.0
1531,73,47,5.0
1532,468,1291,3.0
1533,452,858,5.0
1534,461,293,4.0
1535,608,3114,4.0
1536,480,4306,5.0
1537,134,260,3.5
1538,624,780,3.0
1539,150,2858,3.5
1540,78,648,5.0
1541,461,2858,2.0
1542,262,778,3.5
1543,648,1221,3.5
1544,312,356,2.0
1545,220,2959,4.0
1546,355,1073,3.5
1547,30,733,4.0
1548,624,7153,4.5
1549,105,364,3.5
1550,596,47,4.0
1551,165,586,4.5
1552,150,648,3.5
1553,157,1210,3.5
1554,509,1923,3.0
1555,652,588,4.0
1556,262,364,2.0
1557,353,253,3.0
1558,384,296,4.5
1559,384,2716,3.5
1560,439,2028,2.0
1561,56,778,4.0
1562,577,1097,5.0
1563,23,1036,3.0
1564,111,589,4.5
1565,561,586,3.0
1566,480,344,3.0
1567,213,4886,3.5
1568,73,527,5.0
1569,23,589,3.5
1570,665,587,5.0
1571,480,1270,4.0
1572,77,296,3.5
1573,157,377,3.0
1574,157,5349,3.0
1575,585,2396,5.0
1576,480,4226,5.0
1577,575,1198,5.0
1578,580,4306,4.0
1579,353,648,1.5
1580,574,47,4.5
1581,547,47,4.0
1582,220,2571,5.0
1583,561,588,3.5
1584,165,588,4.0
1585,577,1721,3.5
1586,313,364,5.0
1587,624,924,4.0
1588,313,357,3.5
1589,73,597,3.0
1590,430,858,4.5
1591,73,2762,4.0
1592,213,110,2.5
1593,102,527,4.0
1594,384,1732,3.5
1595,134,1073,5.0
1596,431,1270,4.5
1597,212,1,3.0
1598,243,586,3.5
1599,243,1196,5.0
1600,134,586,2.5
1601,150,736,4.0
1602,452,1,3.5
1603,431,1036,4.0
1604,111,1089,4.0
1605,460,7153,4.5
1606,561,39,2.5
1607,306,231,5.0
1608,461,648,2.0
1609,165,5349,4.0
1610,475,2716,4.0
1611,346,2628,1.0
1612,19,10,3.0
1613,220,500,3.0
1614,480,357,4.0
1615,585,34,4.0
1616,544,924,5.0
1617,463,32,4.0
1618,220,1721,3.0
1619,380,150,4.0
1620,468,1073,3.5
1621,19,780,3.0
1622,481,32,4.0
1623,358,47,3.0
1624,23,4886,3.5
1625,509,595,3.0
1626,430,4963,4.0
1627,387,593,4.0
1628,306,356,5.0
1629,268,380,4.0
1630,423,356,2.5
1631,134,2997,4.5
1632,537,924,5.0
1633,405,1036,4.0
1634,313,32,3.0
1635,268,1580,4.0
1636,242,924,5.0
1637,664,593,4.5
1638,564,1213,3.0
1639,665,39,2.0
1640,150,7153,4.5
1641,380,47,5.0
1642,615,364,4.0
1643,463,2571,5.0
1644,665,527,5.0
1645,518,1214,4.0
1646,268,924,4.5
1647,457,318,5.0
1648,165,733,3.0
1649,472,2959,2.0
1650,577,316,3.5
1651,564,153,3.0
1652,56,1089,4.0
1653,547,1221,4.0
1654,461,2028,3.5
1655,111,778,4.0
1656,358,50,5.0
1657,176,2628,4.0
1658,19,736,3.0
1659,423,608,4.0
1660,607,1265,4.5
1661,654,356,4.0
1662,313,539,4.5
1663,48,778,4.5
1664,431,7153,4.5
1665,105,539,3.0
1666,213,586,2.0
1667,382,1580,3.0
1668,292,110,4.0
1669,580,608,4.5
1670,306,1291,4.0
1671,580,1240,3.5
1672,468,1036,2.5
1673,212,3793,4.0
1674,587,1221,4.5
1675,577,231,3.5
1676,665,1682,4.0
1677,105,1721,3.0
1678,239,2396,4.0
1679,439,1196,5.0
1680,624,457,4.0
1681,30,595,5.0
1682,605,1704,4.0
1683,665,2028,4.0
1684,585,1136,5.0
1685,544,5952,4.0
1686,547,1036,5.0
1687,574,1721,3.0
1688,481,356,4.0
1689,564,1073,5.0
1690,587,1193,4.5
1691,15,4306,1.0
1692,262,4226,3.0
1693,247,231,4.0
1694,615,1213,4.0
1695,128,5349,3.0
1696,457,5952,0.5
1697,534,593,4.0
1698,353,2762,3.5
1699,119,1270,4.0
1700,664,377,4.0
1701,242,597,5.0
1702,405,457,5.0
1703,243,648,3.0
1704,585,1580,3.0
1705,384,1923,4.5
1706,430,3114,4.5
1707,544,1682,4.5
1708,294,780,4.5
1709,130,4306,2.5
1710,547,1732,5.0
1711,212,7153,5.0
1712,358,377,3.0
1713,664,1089,4.5
1714,457,1291,2.0
1715,232,153,4.0
1716,353,34,0.5
1717,534,2762,5.0
1718,247,1923,4.0
1719,457,1198,2.0
1720,475,260,5.0
1721,48,2762,3.5
1722,56,1073,4.0
1723,15,3114,1.0
1724,15,293,5.0
1725,56,50,4.0
1726,268,1617,3.0
1727,514,1270,4.0
1728,596,1682,4.0
1729,199,1210,5.0
1730,380,1240,5.0
1731,407,150,5.0
1732,213,4306,3.5
1733,423,1270,3.0
1734,19,356,5.0
1735,195,1196,4.0
1736,88,2762,4.0
1737,461,3114,3.5
1738,232,1682,3.0
1739,380,4226,5.0
1740,380,1073,4.0
1741,648,293,4.5
1742,423,541,4.5
1743,380,34,4.0
1744,195,608,4.0
1745,457,356,3.5
1746,596,1,3.5
1747,199,858,3.0
1748,388,2028,5.0
1749,134,4963,4.5
1750,518,380,3.0
1751,475,1221,5.0
1752,355,648,3.5
1753,353,1270,3.0
1754,608,608,5.0
1755,664,1210,4.5
1756,353,6377,3.0
1757,587,1198,4.5
1758,615,2959,4.5
1759,624,8961,4.5
1760,128,595,5.0
1761,607,586,2.0
1762,481,2997,5.0
1763,387,1923,5.0
1764,73,480,4.0
1765,355,1196,5.0
1766,48,3793,3.5
1767,23,1265,4.0
1768,461,780,1.5
1769,388,780,1.0
1770,268,480,4.5
1771,537,1073,5.0
1772,150,1682,3.0
1773,384,6539,4.5
1774,268,1193,3.5
1775,481,4306,3.5
1776,430,1210,5.0
1777,17,1089,5.0
1778,475,2571,5.0
1779,461,2997,4.0
1780,30,2762,5.0
1781,73,1682,4.5
1782,509,4226,5.0
1783,358,1196,5.0
1784,509,1193,4.0
1785,195,597,3.0
1786,615,2028,4.5
1787,514,595,3.0
1788,468,541,3.5
1789,176,541,3.0
1790,220,778,5.0
1791,529,4973,4.0
1792,430,1721,2.5
1793,423,2571,2.0
1794,547,2396,3.0
1795,654,1265,4.0
1796,654,2858,5.0
1797,654,541,4.0
1798,242,260,5.0
1799,452,1617,5.0
1800,387,1732,4.0
1801,23,539,2.5
1802,509,480,3.0
1803,355,2628,4.0
1804,509,1682,3.0
1805,615,858,4.0
1806,654,150,5.0
1807,292,595,4.0
1808,615,4306,4.0
1809,312,380,5.0
1810,534,356,4.0
1811,463,357,4.0
1812,157,10,3.5
1813,472,1210,3.0
1814,130,2396,2.5
1815,111,5952,4.5
1816,577,1213,4.5
1817,580,1200,3.5
1818,452,47,2.5
1819,587,778,4.0
1820,15,1617,5.0
1821,547,377,2.0
1822,518,316,4.0
1823,128,356,5.0
1824,547,592,1.0
1825,461,1721,4.0
1826,452,1097,5.0
1827,292,364,4.0
1828,105,1270,3.0
1829,48,2571,4.5
1830,242,377,5.0
1831,15,586,2.0
1832,461,4973,4.5
1833,213,357,1.0
1834,346,47,2.5
1835,150,1097,3.0
1836,247,648,5.0
1837,247,2628,4.0
1838,624,1097,4.0
1839,580,2571,4.5
1840,475,541,4.0
1841,561,4973,3.5
1842,353,2571,3.5
1843,292,1721,4.5
1844,119,1136,5.0
1845,130,1291,4.0
1846,19,153,3.0
1847,561,260,4.5
1848,95,357,4.0
1849,463,593,5.0
1850,212,4226,5.0
1851,176,593,4.0
1852,232,110,5.0
1853,355,1214,5.0
1854,88,2997,4.0
1855,285,1073,4.0
1856,243,4963,3.5
1857,607,5349,4.5
1858,95,260,5.0
1859,561,367,3.5
1860,514,1198,5.0
1861,353,597,1.5
1862,212,2918,4.5
1863,285,1089,5.0
1864,262,1,2.5
1865,311,50,3.0
1866,529,1213,1.0
1867,239,356,5.0
1868,387,858,5.0
1869,615,778,3.5
1870,243,1721,3.5
1871,529,1270,3.0
1872,575,1265,2.0
1873,384,380,4.5
1874,561,1200,4.0
1875,577,6539,5.0
1876,150,1291,4.5
1877,213,367,1.0
1878,15,260,5.0
1879,134,541,5.0
1880,607,778,4.0
1881,292,588,4.0
1882,380,58559,5.0
1883,580,5349,4.5
1884,598,296,5.0
1885,561,1136,4.5
1886,88,4973,5.0
1887,73,1617,4.5
1888,430,6377,4.0
1889,384,231,4.0
1890,150,296,4.5
1891,380,4306,5.0
1892,405,2396,3.5
1893,461,1270,5.0
1894,544,1089,4.5
1895,102,1200,5.0
1896,30,1213,5.0
1897,212,2858,4.0
1898,596,1721,4.0
1899,23,34,3.5
1900,624,1580,4.0
1901,463,2858,5.0
1902,220,4973,5.0
1903,232,1221,5.0
1904,358,858,5.0
1905,15,590,3.0
1906,242,2762,5.0
1907,150,480,3.5
1908,607,2396,3.5
1909,134,5952,3.0
1910,664,1617,4.0
1911,514,924,5.0
1912,380,1,4.0
1913,564,593,5.0
1914,355,5349,3.5
1915,547,457,4.0
1916,624,1210,5.0
1917,598,589,4.0
1918,313,344,2.5
1919,199,110,4.5
1920,247,592,4.0
1921,187,1704,5.0
1922,17,1213,5.0
1923,624,1,5.0
1924,73,1732,4.0
1925,607,293,4.5
1926,518,608,5.0
1927,481,1136,3.0
1928,472,593,5.0
1929,461,608,4.0
1930,596,344,3.5
1931,23,5349,2.0
1932,452,597,3.0
1933,220,527,5.0
1934,452,2571,2.0
1935,220,110,4.0
1936,105,3793,3.0
1937,607,1291,4.5
1938,30,165,4.0
1939,243,527,3.5
1940,468,2997,2.5
1941,457,1210,0.5
1942,17,356,2.5
1943,664,1265,4.0
1944,355,541,4.5
1945,299,32,5.0
1946,505,1270,3.5
1947,73,648,3.0
1948,111,1721,1.5
1949,130,231,3.5
1950,119,480,4.0
1951,88,4993,4.0
1952,574,541,4.0
1953,102,1265,5.0
1954,48,6539,4.0
1955,561,593,4.5
1956,664,3114,3.5
1957,220,231,2.0
1958,654,231,4.0
1959,355,1097,4.0
1960,77,4993,3.0
1961,580,380,2.5
1962,577,5952,5.0
1963,596,6377,3.5
1964,472,480,4.0
1965,452,1923,3.0
1966,176,344,2.0
1967,23,150,3.5
1968,596,293,4.0
1969,220,858,5.0
1970,355,58559,5.0
1971,111,47,4.0
1972,355,1136,5.0
1973,130,1580,4.0
1974,353,318,4.0
1975,480,1200,4.0
1976,463,2997,2.0
1977,382,500,3.0
1978,547,1270,3.5
1979,605,592,4.0
1980,134,5349,4.5
1981,384,1196,5.0
1982,509,4973,4.0
1983,534,34,3.0
1984,615,2858,4.0
1985,232,1923,5.0
1986,475,589,4.5
1987,165,1198,4.0
1988,468,5952,3.5
1989,564,1291,4.0
1990,157,1206,4.0
1991,157,1097,3.0
1992,134,1270,4.0
1993,472,2918,5.0
1994,268,588,4.5
1995,387,527,3.0
1996,607,2571,4.5
1997,294,2571,4.5
1998,88,1580,2.5
1999,30,1089,5.0
2000,480,1136,4.0
2001,380,1136,4.0
2002,509,1214,3.5
2003,150,541,3.5
2004,17,778,4.5
2005,212,457,3.0
2006,242,1221,5.0
2007,472,1213,5.0
2008,30,4993,3.0
2009,213,590,1.0
2010,654,1291,4.5
2011,134,3578,3.0
2012,423,1136,4.5
2013,105,316,3.0
2014,23,2571,4.0
2015,624,4963,4.0
2016,654,380,4.0
2017,382,4886,5.0
2018,654,1196,5.0
2019,624,1196,5.0
2020,73,1270,5.0
2021,405,260,5.0
2022,596,2959,5.0
2023,431,2959,4.5
2024,544,1200,5.0
2025,439,593,5.0
2026,247,457,5.0
2027,518,924,3.0
2028,472,293,4.0
2029,242,150,5.0
2030,134,8961,3.0
2031,427,4973,5.0
2032,463,608,4.0
2033,481,296,5.0
2034,402,595,4.0
2035,587,527,5.0
2036,212,1198,3.0
2037,439,858,5.0
2038,232,1,3.0
2039,564,253,5.0
2040,311,380,3.5
2041,355,527,4.0
2042,608,2628,2.0
2043,518,539,5.0
2044,452,2858,5.0
2045,665,165,3.0
2046,577,2571,4.5
2047,452,6539,4.0
2048,294,589,3.0
2049,388,253,3.0
2050,77,2716,4.0
2051,518,296,5.0
2052,111,1036,4.0
2053,306,1265,4.0
2054,30,357,4.0
2055,561,1617,4.0
2056,457,3114,1.5
2057,232,1721,4.0
2058,232,1240,3.0
2059,294,39,4.0
2060,199,1580,4.0
2061,134,253,4.0
2062,242,50,5.0
2063,664,1221,4.5
2064,23,2959,3.5
2065,262,253,3.0
2066,157,367,1.0
2067,615,733,3.5
2068,48,5952,4.0
2069,232,1036,5.0
2070,580,318,4.0
2071,19,592,4.0
2072,292,590,3.0
2073,150,260,4.5
2074,452,1036,4.0
2075,514,47,4.0
2076,509,47,4.0
2077,157,778,4.0
2078,577,4306,5.0
2079,262,595,3.5
2080,292,2959,5.0
2081,574,597,3.0
2082,431,5952,5.0
2083,232,539,5.0
2084,472,1,5.0
2085,624,1214,3.0
2086,505,2028,3.5
2087,529,588,3.0
2088,346,318,1.0
2089,382,1682,2.0
2090,294,595,5.0
2091,292,4993,4.0
2092,312,2396,3.0
2093,105,47,4.0
2094,313,4886,4.5
2095,598,318,5.0
2096,157,1265,3.0
2097,388,527,5.0
2098,312,2628,1.0
2099,242,1036,5.0
2100,598,364,4.0
2101,388,1240,4.0
2102,232,589,3.0
2103,243,2997,4.0
2104,88,357,5.0
2105,624,50,4.0
2106,353,500,1.0
2107,407,7153,4.5
2108,78,7153,5.0
2109,119,780,3.0
2110,157,4993,3.5
2111,615,1270,3.5
2112,187,1580,4.0
2113,19,293,4.0
2114,23,1240,3.5
2115,460,2918,4.5
2116,423,778,3.5
2117,608,153,1.0
2118,596,2997,3.5
2119,358,1265,5.0
2120,56,10,4.0
2121,73,253,3.5
2122,608,1200,5.0
2123,607,1923,4.0
2124,199,47,4.5
2125,165,3793,4.0
2126,605,1291,3.0
2127,518,1580,5.0
2128,212,1089,4.0
2129,457,296,5.0
2130,580,924,3.0
2131,607,2762,4.0
2132,468,648,3.0
2133,187,2396,4.5
2134,48,231,3.5
2135,468,364,3.5
2136,580,587,2.5
2137,472,8961,3.5
2138,213,153,4.0
2139,534,367,3.0
2140,547,1265,5.0
2141,439,2716,3.0
2142,77,231,1.0
2143,439,1270,4.0
2144,460,593,4.0
2145,312,32,2.0
2146,111,2997,3.0
2147,388,260,4.5
2148,105,592,4.0
2149,294,356,4.0
2150,285,1196,5.0
2151,380,589,4.0
2152,199,296,5.0
2153,358,1198,5.0
2154,547,1196,2.5
2155,463,539,3.0
2156,380,1197,5.0
2157,664,8961,4.0
2158,460,2762,4.0
2159,615,32,3.0
2160,575,1291,3.0
2161,607,588,4.0
2162,605,541,3.0
2163,130,1270,4.0
2164,199,260,5.0
2165,150,457,4.0
2166,468,32,3.0
2167,430,4306,4.0
2168,73,1214,5.0
2169,561,1,3.0
2170,468,10,3.0
2171,481,1704,3.5
2172,242,592,5.0
2173,547,1923,4.0
2174,463,4886,4.0
2175,346,648,4.0
2176,130,2997,3.0
2177,77,4306,3.5
2178,585,356,4.0
2179,587,6539,3.5
2180,388,231,5.0
2181,23,50,4.0
2182,19,1197,3.0
2183,77,1136,4.5
2184,439,318,3.0
2185,472,47,4.0
2186,596,1580,3.0
2187,648,780,2.0
2188,463,589,4.0
2189,195,2396,5.0
2190,355,8961,4.5
2191,564,1198,5.0
2192,128,1265,2.0
2193,648,778,5.0
2194,457,260,0.5
2195,564,32,4.0
2196,213,3793,4.0
2197,585,318,4.0
2198,130,590,4.0
2199,652,377,4.0
2200,384,1721,4.0
2201,30,2396,5.0
2202,187,2571,1.0
2203,664,2959,5.0
2204,30,1036,4.0
2205,624,344,3.0
2206,23,153,3.0
2207,95,296,5.0
2208,199,778,4.0
2209,88,2858,4.0
2210,30,356,5.0
2211,430,1198,4.0
2212,457,1270,4.0
2213,388,1732,5.0
2214,596,527,4.5
2215,239,588,5.0
2216,56,293,4.0
2217,509,2571,4.5
2218,165,1036,2.5
2219,577,1210,4.5
2220,537,260,5.0
2221,587,2858,4.5
2222,514,380,3.0
2223,461,2762,4.5
2224,463,527,5.0
2225,439,39,4.0
2226,77,377,2.5
2227,475,1,4.5
2228,119,592,4.0
2229,615,1721,3.5
2230,243,4973,5.0
2231,17,1221,5.0
2232,165,1073,5.0
2233,306,260,5.0
2234,358,588,5.0
2235,30,2028,5.0
2236,461,1923,3.0
2237,119,260,5.0
2238,518,1732,2.0
2239,665,2959,5.0
2240,665,344,3.0
2241,514,1214,5.0
2242,580,1,4.0
2243,247,377,4.0
2244,195,527,4.0
2245,30,1210,4.0
2246,134,1580,4.5
2247,48,2997,3.0
2248,30,1721,4.0
2249,19,1221,5.0
2250,402,1682,4.0
2251,195,3578,5.0
2252,580,50,4.0
2253,292,500,3.5
2254,212,357,2.5
2255,624,356,3.0
2256,212,32,3.5
2257,537,1097,4.0
2258,480,364,5.0
2259,17,4226,5.0
2260,460,2571,4.0
2261,388,47,5.0
2262,285,316,3.0
2263,461,539,3.5
2264,564,10,3.0
2265,294,318,3.0
2266,468,2858,3.5
2267,243,1089,4.5
2268,105,10,3.5
2269,292,2858,5.0
2270,268,293,4.0
2271,574,8961,3.5
2272,537,1197,5.0
2273,605,587,3.0
2274,561,1198,4.0
2275,452,1198,4.0
2276,358,1213,5.0
2277,105,4963,3.0
2278,306,733,4.0
2279,664,541,4.0
2280,19,500,3.0
2281,407,32,4.0
2282,306,2858,4.0
2283,547,318,5.0
2284,574,1704,4.0
2285,243,150,2.5
2286,355,924,5.0
2287,608,527,4.0
2288,461,736,1.0
2289,212,367,1.0
2290,468,4993,3.5
2291,431,1206,4.0
2292,105,110,3.5
2293,654,648,4.5
2294,509,260,5.0
2295,119,733,4.0
2296,587,296,3.5
2297,481,8961,3.0
2298,452,527,4.0
2299,105,1089,4.0
2300,380,587,2.0
2301,561,1089,5.0
2302,242,296,5.0
2303,607,1210,4.5
2304,358,32,3.0
2305,480,3578,5.0
2306,15,367,2.0
2307,88,480,3.0
2308,294,10,3.5
2309,505,3578,3.0
2310,77,344,3.0
2311,88,1073,3.0
2312,119,32,4.0
2313,615,1206,3.5
2314,17,593,4.5
2315,624,2628,2.0
2316,134,10,4.0
2317,384,367,3.5
2318,268,110,4.5
2319,430,608,4.0
2320,243,2716,4.0
2321,574,6539,3.5
2322,587,5349,2.5
2323,150,2716,2.0
2324,518,736,4.0
2325,423,588,1.5
2326,452,1221,5.0
2327,468,34,3.5
2328,88,380,2.0
2329,102,318,3.0
2330,460,2858,4.5
2331,596,780,3.5
2332,88,47,4.0
2333,232,377,4.0
2334,580,364,3.5
2335,452,150,4.0
2336,134,4226,5.0
2337,475,3578,4.0
2338,212,6539,5.0
2339,460,1682,3.5
2340,213,58559,3.5
2341,77,316,4.0
2342,452,593,5.0
2343,102,1210,3.0
2344,312,586,1.0
2345,299,541,4.0
2346,665,586,3.0
2347,654,1721,5.0
2348,505,1704,2.5
2349,77,780,3.5
2350,306,648,3.0
2351,306,457,4.0
2352,380,1200,4.0
2353,56,2959,4.0
2354,654,592,4.5
2355,472,4973,4.0
2356,165,296,3.5
2357,461,7153,5.0
2358,102,590,2.0
2359,505,296,3.0
2360,247,1291,5.0
2361,56,1193,4.0
2362,311,165,3.0
2363,165,539,2.0
2364,529,2858,5.0
2365,382,3114,3.0
2366,130,364,3.5
2367,199,1200,5.0
2368,547,587,3.0
2369,134,6539,3.0
2370,654,367,4.5
2371,128,587,5.0
2372,577,1136,5.0
2373,405,4993,4.5
2374,195,1073,3.0
2375,472,1206,5.0
2376,607,344,2.5
2377,461,2571,4.5
2378,577,586,3.5
2379,605,34,5.0
2380,615,1136,4.5
2381,157,527,3.0
2382,463,1732,3.0
2383,472,1198,5.0
2384,17,1617,4.5
2385,128,1,5.0
2386,452,1200,3.5
2387,294,3793,4.5
2388,665,1136,5.0
2389,119,2628,3.0
2390,285,1198,4.0
2391,134,1200,5.0
2392,311,527,5.0
2393,561,4306,3.5
2394,150,377,3.5
2395,505,1097,3.5
2396,430,1136,5.0
2397,23,32,4.0
2398,575,4993,5.0
2399,575,1036,4.0
2400,313,2858,3.5
2401,402,1196,4.5
2402,430,1193,4.5
2403,564,1580,4.0
2404,461,778,4.0
2405,134,593,5.0
2406,607,1198,4.0
2407,587,2396,5.0
2408,212,58559,4.5
2409,220,586,1.0
2410,213,364,2.5
2411,598,2858,5.0
2412,472,2858,2.0
2413,509,1240,3.0
2414,577,780,3.5
2415,176,4973,3.5
2416,664,1214,3.5
2417,105,480,3.0
2418,585,110,4.0
2419,664,1240,4.0
2420,134,2628,4.0
2421,285,593,4.0
2422,605,344,5.0
2423,574,1,4.0
2424,292,153,3.5
2425,608,296,5.0
2426,78,2571,5.0
2427,664,592,4.0
2428,384,153,3.0
2429,574,293,5.0
2430,587,5952,4.0
2431,598,4226,5.0
2432,17,32,4.5
2433,15,1036,4.0
2434,461,356,4.0
2435,480,110,4.0
2436,405,780,4.0
2437,294,1198,4.5
2438,88,6377,4.0
2439,232,357,5.0
2440,358,3114,5.0
2441,262,1704,1.0
2442,220,593,4.0
2443,294,3578,4.0
2444,580,1196,4.0
2445,407,1,4.0
2446,130,588,4.0
2447,119,1196,4.0
2448,212,778,5.0
2449,460,50,4.5
2450,292,2028,3.5
2451,608,924,5.0
2452,157,586,3.0
2453,294,153,4.0
2454,48,367,3.5
2455,402,4306,2.5
2456,30,318,5.0
2457,514,539,3.0
2458,353,1036,4.0
2459,605,457,4.0
2460,130,595,3.5
2461,664,7153,4.0
2462,165,318,4.0
2463,430,736,2.0
2464,220,344,1.0
2465,243,316,3.0
2466,615,296,5.0
2467,608,457,3.0
2468,575,318,4.0
2469,481,1206,5.0
2470,580,780,3.0
2471,268,3578,5.0
2472,268,457,4.0
2473,580,357,3.5
2474,292,1073,4.5
2475,598,2959,5.0
2476,577,2762,5.0
2477,480,318,5.0
2478,285,1265,4.0
2479,457,924,5.0
2480,105,2858,4.0
2481,452,2396,5.0
2482,518,377,4.0
2483,463,260,5.0
2484,150,231,3.0
2485,534,47,5.0
2486,15,2997,5.0
2487,73,1210,5.0
2488,313,356,4.5
2489,654,296,5.0
2490,292,1682,4.0
2491,212,500,2.5
2492,580,500,3.5
2493,596,589,4.0
2494,105,1214,4.0
2495,23,4226,4.5
2496,452,539,4.0
2497,19,47,5.0
2498,56,1291,4.0
2499,457,8961,2.0
2500,463,47,4.0
2501,102,1704,2.0
2502,564,586,1.0
2503,608,1193,5.0
2504,518,3114,5.0
2505,199,480,3.5
2506,575,356,2.0
2507,73,4963,3.5
2508,285,608,5.0
2509,607,1097,4.0
